Asset_ID;Category;Monetization;Start_Date;Rev_2025-01-12;Rev_2025-01-13;Rev_2025-01-14;Rev_2025-01-15;Rev_2025-01-16;Rev_2025-01-17;Rev_2025-01-18;Rev_2025-01-19;Rev_2025-01-20;Rev_2025-01-21;Rev_2025-01-22;Rev_2025-01-23;Rev_2025-01-24;Rev_2025-01-25;Rev_2025-01-26;Rev_2025-01-27;Rev_2025-01-28;Rev_2025-01-29;Rev_2025-01-30;Rev_2025-01-31;Rev_2025-02-01;Rev_2025-02-02;Rev_2025-02-03;Rev_2025-02-04;Rev_2025-02-05;Rev_2025-02-06;Rev_2025-02-07;Rev_2025-02-08;Rev_2025-02-09;Rev_2025-02-10;Rev_2025-02-11;Rev_2025-02-12;Rev_2025-02-13;Rev_2025-02-14;Rev_2025-02-15;Rev_2025-02-16;Rev_2025-02-17;Rev_2025-02-18;Rev_2025-02-19;Rev_2025-02-20;Rev_2025-02-21;Rev_2025-02-22;Rev_2025-02-23;Rev_2025-02-24;Rev_2025-02-25;Rev_2025-02-26;Rev_2025-02-27;Rev_2025-02-28;Rev_2025-03-01;Rev_2025-03-02;Rev_2025-03-03;Rev_2025-03-04;Rev_2025-03-05;Rev_2025-03-06;Rev_2025-03-07;Rev_2025-03-08;Rev_2025-03-09;Rev_2025-03-10;Rev_2025-03-11;Rev_2025-03-12;Rev_2025-03-13;Rev_2025-03-14;Rev_2025-03-15;Rev_2025-03-16;Rev_2025-03-17;Rev_2025-03-18;Rev_2025-03-19;Rev_2025-03-20;Rev_2025-03-21;Rev_2025-03-22;Rev_2025-03-23;Rev_2025-03-24;Rev_2025-03-25;Rev_2025-03-26;Rev_2025-03-27;Rev_2025-03-28;Rev_2025-03-29;Rev_2025-03-30;Rev_2025-03-31;Rev_2025-04-01;Rev_2025-04-02;Rev_2025-04-03;Rev_2025-04-04;Rev_2025-04-05;Rev_2025-04-06;Rev_2025-04-07;Rev_2025-04-08;Rev_2025-04-09;Rev_2025-04-10;Rev_2025-04-11
IP-0326;Gaming;Advertising;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04;3,04
IP-0327;Media & Entertainment;Subscriptions;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03;1,03
IP-0328;Technology;Licensing;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34;2,34
IP-0328;Technology;Subscriptions;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24
IP-0329;Technology;Staking;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89
IP-0329;Technology;Advertising;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45;2,45
IP-0330;Lifestyle;Subscriptions;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15;3,15
IP-0330;Lifestyle;Advertising;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47;3,47
IP-0331;Knowledge & Utilities;Staking;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75;4,75
IP-0331;Knowledge & Utilities;Licensing;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74
IP-0332;Gaming;Licensing;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94;3,94
IP-0333;Health & Wellness;Subscriptions;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03
IP-0334;Knowledge & Utilities;Staking;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57;3,57
IP-0334;Knowledge & Utilities;Licensing;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37
IP-0335;Technology;Licensing;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16;3,16
IP-0335;Technology;Subscriptions;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11;4,11
IP-0336;Publishing;Subscriptions;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97
IP-0337;Politics & News;Licensing;03.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
IP-0338;Health & Wellness;Licensing;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59
IP-0339;Knowledge & Utilities;Staking;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15;1,15
IP-0339;Knowledge & Utilities;Subscriptions;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91;4,91
IP-0340;Knowledge & Utilities;Staking;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4
IP-0340;Knowledge & Utilities;Licensing;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8
IP-0341;Knowledge & Utilities;Subscriptions;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,25
IP-0342;Lifestyle;Subscriptions;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92;1,92
IP-0343;Publishing;Staking;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74;3,74
IP-0343;Publishing;Licensing;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59;3,59
IP-0344;Publishing;Advertising;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59;1,59
IP-0345;Finance & Business;Subscriptions;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14;4,14
IP-0346;Publishing;Advertising;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81;3,81
IP-0346;Publishing;Staking;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57;1,57
IP-0347;Politics & News;Subscriptions;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99;1,99
IP-0347;Politics & News;Advertising;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74;4,74
IP-0348;Lifestyle;Staking;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56
IP-0348;Lifestyle;Advertising;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68
IP-0349;Finance & Business;Staking;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41;1,41
IP-0349;Finance & Business;Subscriptions;04.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39
IP-0350;Gaming;Subscriptions;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24;1,24
IP-0350;Gaming;Licensing;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24;4,24
IP-0351;Finance & Business;Licensing;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04;1,04
IP-0352;Media & Entertainment;Advertising;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23
IP-0353;Health & Wellness;Subscriptions;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68;3,68
IP-0353;Health & Wellness;Licensing;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89;4,89
IP-0354;Lifestyle;Licensing;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44;1,44
IP-0355;Education;Subscriptions;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68;2,68
IP-0356;Education;Staking;05.03.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7;1,7
